"year_of_interest","avg_price","category_code","category_name","avg_payroll","industry_branch_code","industry_branch_name","GDP"
2016,21.771555555555548,111301,Chléb konzumní kmínový,28281.2500,Q,Zdravotní a sociální péče,233151067380.883
2016,21.771555555555548,111301,Chléb konzumní kmínový,23521.2500,R,"Kulturní, zábavní a rekreační činnosti",233151067380.883
2016,21.771555555555548,111301,Chléb konzumní kmínový,21458.2500,S,Ostatní činnosti,233151067380.883
2016,40.841666666666484,111303,Pečivo pšeničné bílé,22620.2500,A,"Zemědělství, lesnictví, rybářství",233151067380.883
2016,40.841666666666484,111303,Pečivo pšeničné bílé,31626.2500,B,Těžba a dobývání,233151067380.883
2016,40.841666666666484,111303,Pečivo pšeničné bílé,27671.0000,C,Zpracovatelský průmysl,233151067380.883
2016,40.841666666666484,111303,Pečivo pšeničné bílé,41432.0000,D,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",233151067380.883
2016,40.841666666666484,111303,Pečivo pšeničné bílé,25383.2500,E,Zásobování vodou; činnosti související s odpady a sanacemi,233151067380.883
2016,40.841666666666484,111303,Pečivo pšeničné bílé,24924.2500,F,Stavebnictví,233151067380.883
2016,40.841666666666484,111303,Pečivo pšeničné bílé,26089.0000,G,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,233151067380.883
2016,40.841666666666484,111303,Pečivo pšeničné bílé,25814.7500,H,Doprava a skladování,233151067380.883
2016,40.841666666666484,111303,Pečivo pšeničné bílé,15697.0000,I,"Ubytování, stravování a pohostinství",233151067380.883
2016,40.841666666666484,111303,Pečivo pšeničné bílé,50146.7500,J,Informační a komunikační činnosti,233151067380.883
2016,40.841666666666484,111303,Pečivo pšeničné bílé,50104.0000,K,Peněžnictví a pojišťovnictví,233151067380.883
2016,40.841666666666484,111303,Pečivo pšeničné bílé,24520.7500,L,Činnosti v oblasti nemovitostí,233151067380.883
2016,40.841666666666484,111303,Pečivo pšeničné bílé,34850.7500,M,"Profesní, vědecké a technické činnosti",233151067380.883
2016,40.841666666666484,111303,Pečivo pšeničné bílé,18578.5000,N,Administrativní a podpůrné činnosti,233151067380.883
2016,40.841666666666484,111303,Pečivo pšeničné bílé,30478.7500,O,Veřejná správa a obrana; povinné sociální zabezpečení,233151067380.883
2016,40.841666666666484,111303,Pečivo pšeničné bílé,26688.0000,P,Vzdělávání,233151067380.883
2016,40.841666666666484,111303,Pečivo pšeničné bílé,28281.2500,Q,Zdravotní a sociální péče,233151067380.883
2016,40.841666666666484,111303,Pečivo pšeničné bílé,23521.2500,R,"Kulturní, zábavní a rekreační činnosti",233151067380.883
2016,40.841666666666484,111303,Pečivo pšeničné bílé,21458.2500,S,Ostatní činnosti,233151067380.883
2016,44.82072222222219,111602,Těstoviny vaječné,22620.2500,A,"Zemědělství, lesnictví, rybářství",233151067380.883
2016,44.82072222222219,111602,Těstoviny vaječné,31626.2500,B,Těžba a dobývání,233151067380.883
2016,44.82072222222219,111602,Těstoviny vaječné,27671.0000,C,Zpracovatelský průmysl,233151067380.883
2016,44.82072222222219,111602,Těstoviny vaječné,41432.0000,D,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",233151067380.883
2016,44.82072222222219,111602,Těstoviny vaječné,25383.2500,E,Zásobování vodou; činnosti související s odpady a sanacemi,233151067380.883
2016,44.82072222222219,111602,Těstoviny vaječné,24924.2500,F,Stavebnictví,233151067380.883
2016,44.82072222222219,111602,Těstoviny vaječné,26089.0000,G,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,233151067380.883
2016,44.82072222222219,111602,Těstoviny vaječné,25814.7500,H,Doprava a skladování,233151067380.883
2016,44.82072222222219,111602,Těstoviny vaječné,15697.0000,I,"Ubytování, stravování a pohostinství",233151067380.883
2016,44.82072222222219,111602,Těstoviny vaječné,50146.7500,J,Informační a komunikační činnosti,233151067380.883
2016,44.82072222222219,111602,Těstoviny vaječné,50104.0000,K,Peněžnictví a pojišťovnictví,233151067380.883
2016,44.82072222222219,111602,Těstoviny vaječné,24520.7500,L,Činnosti v oblasti nemovitostí,233151067380.883
2016,44.82072222222219,111602,Těstoviny vaječné,34850.7500,M,"Profesní, vědecké a technické činnosti",233151067380.883
2016,44.82072222222219,111602,Těstoviny vaječné,18578.5000,N,Administrativní a podpůrné činnosti,233151067380.883
2016,44.82072222222219,111602,Těstoviny vaječné,30478.7500,O,Veřejná správa a obrana; povinné sociální zabezpečení,233151067380.883
2016,44.82072222222219,111602,Těstoviny vaječné,26688.0000,P,Vzdělávání,233151067380.883
2016,44.82072222222219,111602,Těstoviny vaječné,28281.2500,Q,Zdravotní a sociální péče,233151067380.883
2016,44.82072222222219,111602,Těstoviny vaječné,23521.2500,R,"Kulturní, zábavní a rekreační činnosti",233151067380.883
2016,44.82072222222219,111602,Těstoviny vaječné,21458.2500,S,Ostatní činnosti,233151067380.883
2016,206.02172222222273,112101,Hovězí maso zadní bez kosti,22620.2500,A,"Zemědělství, lesnictví, rybářství",233151067380.883
2016,206.02172222222273,112101,Hovězí maso zadní bez kosti,31626.2500,B,Těžba a dobývání,233151067380.883
2016,206.02172222222273,112101,Hovězí maso zadní bez kosti,27671.0000,C,Zpracovatelský průmysl,233151067380.883
2016,206.02172222222273,112101,Hovězí maso zadní bez kosti,41432.0000,D,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",233151067380.883
2016,206.02172222222273,112101,Hovězí maso zadní bez kosti,25383.2500,E,Zásobování vodou; činnosti související s odpady a sanacemi,233151067380.883
2016,206.02172222222273,112101,Hovězí maso zadní bez kosti,24924.2500,F,Stavebnictví,233151067380.883
2016,206.02172222222273,112101,Hovězí maso zadní bez kosti,26089.0000,G,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,233151067380.883
2016,206.02172222222273,112101,Hovězí maso zadní bez kosti,25814.7500,H,Doprava a skladování,233151067380.883
2016,206.02172222222273,112101,Hovězí maso zadní bez kosti,15697.0000,I,"Ubytování, stravování a pohostinství",233151067380.883
2016,206.02172222222273,112101,Hovězí maso zadní bez kosti,50146.7500,J,Informační a komunikační činnosti,233151067380.883
2016,206.02172222222273,112101,Hovězí maso zadní bez kosti,50104.0000,K,Peněžnictví a pojišťovnictví,233151067380.883
2016,206.02172222222273,112101,Hovězí maso zadní bez kosti,24520.7500,L,Činnosti v oblasti nemovitostí,233151067380.883
2016,206.02172222222273,112101,Hovězí maso zadní bez kosti,34850.7500,M,"Profesní, vědecké a technické činnosti",233151067380.883
2016,206.02172222222273,112101,Hovězí maso zadní bez kosti,18578.5000,N,Administrativní a podpůrné činnosti,233151067380.883
2016,206.02172222222273,112101,Hovězí maso zadní bez kosti,30478.7500,O,Veřejná správa a obrana; povinné sociální zabezpečení,233151067380.883
2016,206.02172222222273,112101,Hovězí maso zadní bez kosti,26688.0000,P,Vzdělávání,233151067380.883
2016,206.02172222222273,112101,Hovězí maso zadní bez kosti,28281.2500,Q,Zdravotní a sociální péče,233151067380.883
2016,206.02172222222273,112101,Hovězí maso zadní bez kosti,23521.2500,R,"Kulturní, zábavní a rekreační činnosti",233151067380.883
2016,206.02172222222273,112101,Hovězí maso zadní bez kosti,21458.2500,S,Ostatní činnosti,233151067380.883
2016,109.46288888888864,112201,Vepřová pečeně s kostí,22620.2500,A,"Zemědělství, lesnictví, rybářství",233151067380.883
2016,109.46288888888864,112201,Vepřová pečeně s kostí,31626.2500,B,Těžba a dobývání,233151067380.883
2016,109.46288888888864,112201,Vepřová pečeně s kostí,27671.0000,C,Zpracovatelský průmysl,233151067380.883
2016,109.46288888888864,112201,Vepřová pečeně s kostí,41432.0000,D,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",233151067380.883
2016,109.46288888888864,112201,Vepřová pečeně s kostí,25383.2500,E,Zásobování vodou; činnosti související s odpady a sanacemi,233151067380.883
2016,109.46288888888864,112201,Vepřová pečeně s kostí,24924.2500,F,Stavebnictví,233151067380.883
2016,109.46288888888864,112201,Vepřová pečeně s kostí,26089.0000,G,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,233151067380.883
2016,109.46288888888864,112201,Vepřová pečeně s kostí,25814.7500,H,Doprava a skladování,233151067380.883
2016,109.46288888888864,112201,Vepřová pečeně s kostí,15697.0000,I,"Ubytování, stravování a pohostinství",233151067380.883
2016,109.46288888888864,112201,Vepřová pečeně s kostí,50146.7500,J,Informační a komunikační činnosti,233151067380.883
2016,109.46288888888864,112201,Vepřová pečeně s kostí,50104.0000,K,Peněžnictví a pojišťovnictví,233151067380.883
2016,109.46288888888864,112201,Vepřová pečeně s kostí,24520.7500,L,Činnosti v oblasti nemovitostí,233151067380.883
2016,109.46288888888864,112201,Vepřová pečeně s kostí,34850.7500,M,"Profesní, vědecké a technické činnosti",233151067380.883
2016,109.46288888888864,112201,Vepřová pečeně s kostí,18578.5000,N,Administrativní a podpůrné činnosti,233151067380.883
2016,109.46288888888864,112201,Vepřová pečeně s kostí,30478.7500,O,Veřejná správa a obrana; povinné sociální zabezpečení,233151067380.883
2016,109.46288888888864,112201,Vepřová pečeně s kostí,26688.0000,P,Vzdělávání,233151067380.883
2016,109.46288888888864,112201,Vepřová pečeně s kostí,28281.2500,Q,Zdravotní a sociální péče,233151067380.883
2016,109.46288888888864,112201,Vepřová pečeně s kostí,23521.2500,R,"Kulturní, zábavní a rekreační činnosti",233151067380.883
2016,109.46288888888864,112201,Vepřová pečeně s kostí,21458.2500,S,Ostatní činnosti,233151067380.883
2016,68.9746111111111,112401,Kuřata kuchaná celá,22620.2500,A,"Zemědělství, lesnictví, rybářství",233151067380.883
2016,68.9746111111111,112401,Kuřata kuchaná celá,31626.2500,B,Těžba a dobývání,233151067380.883
2016,68.9746111111111,112401,Kuřata kuchaná celá,27671.0000,C,Zpracovatelský průmysl,233151067380.883
2016,68.9746111111111,112401,Kuřata kuchaná celá,41432.0000,D,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",233151067380.883
2016,68.9746111111111,112401,Kuřata kuchaná celá,25383.2500,E,Zásobování vodou; činnosti související s odpady a sanacemi,233151067380.883
2016,68.9746111111111,112401,Kuřata kuchaná celá,24924.2500,F,Stavebnictví,233151067380.883
2016,68.9746111111111,112401,Kuřata kuchaná celá,26089.0000,G,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,233151067380.883
2016,68.9746111111111,112401,Kuřata kuchaná celá,25814.7500,H,Doprava a skladování,233151067380.883
2016,68.9746111111111,112401,Kuřata kuchaná celá,15697.0000,I,"Ubytování, stravování a pohostinství",233151067380.883
2016,68.9746111111111,112401,Kuřata kuchaná celá,50146.7500,J,Informační a komunikační činnosti,233151067380.883
2016,68.9746111111111,112401,Kuřata kuchaná celá,50104.0000,K,Peněžnictví a pojišťovnictví,233151067380.883
2016,68.9746111111111,112401,Kuřata kuchaná celá,24520.7500,L,Činnosti v oblasti nemovitostí,233151067380.883
2016,68.9746111111111,112401,Kuřata kuchaná celá,34850.7500,M,"Profesní, vědecké a technické činnosti",233151067380.883
2016,68.9746111111111,112401,Kuřata kuchaná celá,18578.5000,N,Administrativní a podpůrné činnosti,233151067380.883
2016,68.9746111111111,112401,Kuřata kuchaná celá,30478.7500,O,Veřejná správa a obrana; povinné sociální zabezpečení,233151067380.883
2016,68.9746111111111,112401,Kuřata kuchaná celá,26688.0000,P,Vzdělávání,233151067380.883
2016,68.9746111111111,112401,Kuřata kuchaná celá,28281.2500,Q,Zdravotní a sociální péče,233151067380.883
2016,68.9746111111111,112401,Kuřata kuchaná celá,23521.2500,R,"Kulturní, zábavní a rekreační činnosti",233151067380.883
2016,68.9746111111111,112401,Kuřata kuchaná celá,21458.2500,S,Ostatní činnosti,233151067380.883
2016,130.2055,112704,Šunkový salám,22620.2500,A,"Zemědělství, lesnictví, rybářství",233151067380.883
2016,130.2055,112704,Šunkový salám,31626.2500,B,Těžba a dobývání,233151067380.883
2016,130.2055,112704,Šunkový salám,27671.0000,C,Zpracovatelský průmysl,233151067380.883
2016,130.2055,112704,Šunkový salám,41432.0000,D,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",233151067380.883
2016,130.2055,112704,Šunkový salám,25383.2500,E,Zásobování vodou; činnosti související s odpady a sanacemi,233151067380.883
2016,130.2055,112704,Šunkový salám,24924.2500,F,Stavebnictví,233151067380.883
2016,130.2055,112704,Šunkový salám,26089.0000,G,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,233151067380.883
2016,130.2055,112704,Šunkový salám,25814.7500,H,Doprava a skladování,233151067380.883
2016,130.2055,112704,Šunkový salám,15697.0000,I,"Ubytování, stravování a pohostinství",233151067380.883
2016,130.2055,112704,Šunkový salám,50146.7500,J,Informační a komunikační činnosti,233151067380.883
2016,130.2055,112704,Šunkový salám,50104.0000,K,Peněžnictví a pojišťovnictví,233151067380.883
2016,130.2055,112704,Šunkový salám,24520.7500,L,Činnosti v oblasti nemovitostí,233151067380.883
2016,130.2055,112704,Šunkový salám,34850.7500,M,"Profesní, vědecké a technické činnosti",233151067380.883
2016,130.2055,112704,Šunkový salám,18578.5000,N,Administrativní a podpůrné činnosti,233151067380.883
2016,130.2055,112704,Šunkový salám,30478.7500,O,Veřejná správa a obrana; povinné sociální zabezpečení,233151067380.883
2016,130.2055,112704,Šunkový salám,26688.0000,P,Vzdělávání,233151067380.883
2016,130.2055,112704,Šunkový salám,28281.2500,Q,Zdravotní a sociální péče,233151067380.883
2016,130.2055,112704,Šunkový salám,23521.2500,R,"Kulturní, zábavní a rekreační činnosti",233151067380.883
2016,130.2055,112704,Šunkový salám,21458.2500,S,Ostatní činnosti,233151067380.883
2016,17.895277777777725,114201,Mléko polotučné pasterované,22620.2500,A,"Zemědělství, lesnictví, rybářství",233151067380.883
2016,17.895277777777725,114201,Mléko polotučné pasterované,31626.2500,B,Těžba a dobývání,233151067380.883
2016,17.895277777777725,114201,Mléko polotučné pasterované,27671.0000,C,Zpracovatelský průmysl,233151067380.883
2016,17.895277777777725,114201,Mléko polotučné pasterované,41432.0000,D,"Výroba a rozvod elektřiny, plynu, tepla a klimatiz. vzduchu",233151067380.883
2016,17.895277777777725,114201,Mléko polotučné pasterované,25383.2500,E,Zásobování vodou; činnosti související s odpady a sanacemi,233151067380.883
2016,17.895277777777725,114201,Mléko polotučné pasterované,24924.2500,F,Stavebnictví,233151067380.883
2016,17.895277777777725,114201,Mléko polotučné pasterované,26089.0000,G,Velkoobchod a maloobchod; opravy a údržba motorových vozidel,233151067380.883
2016,17.895277777777725,114201,Mléko polotučné pasterované,25814.7500,H,Doprava a skladování,233151067380.883
2016,17.895277777777725,114201,Mléko polotučné pasterované,15697.0000,I,"Ubytování, stravování a pohostinství",233151067380.883
2016,17.895277777777725,114201,Mléko polotučné pasterované,50146.7500,J,Informační a komunikační činnosti,233151067380.883
2016,17.895277777777725,114201,Mléko polotučné pasterované,50104.0000,K,Peněžnictví a pojišťovnictví,233151067380.883
2016,17.895277777777725,114201,Mléko polotučné pasterované,24520.7500,L,Činnosti v oblasti nemovitostí,233151067380.883
